"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"4465",2.37417312600526e-18,0.0930190146976483,0.406,0.249,2.14340349815755e-14
"8191",2.41757074890624e-18,-0.21928744744266,0.583,0.579,2.18258287211255e-14
"7443",2.43205033549541e-18,-0.187133708003581,0.118,0.211,2.19565504288525e-14
"2744",2.43488300693163e-18,-0.213560137171277,0.163,0.237,2.19821237865788e-14
"3485",2.49728057668244e-18,-0.207948069693962,0.319,0.371,2.25454490462891e-14
"2988",2.50348469856424e-18,-0.147630888818329,0.916,0.851,2.2601459858638e-14
"1638",2.5426635862712e-18,-0.21252969638379,0.1,0.173,2.29551668568564e-14
"5030",2.59294005335641e-18,-0.209015159043287,0.135,0.202,2.34090628017017e-14
"3484",2.61645083473326e-18,0.0760046520894496,0.206,0.086,2.36213181359719e-14
"2759",2.63355881974258e-18,-0.20222140332552,0.111,0.221,2.3775769024636e-14
"8456",2.64578252892498e-18,0.107734693071741,0.389,0.222,2.38861246711347e-14
"6009",2.67035849263189e-18,0.160638823911987,0.492,0.303,2.41079964714807e-14
"8208",2.72200623113726e-18,0.161685767015499,0.271,0.114,2.45742722547072e-14
"2420",2.80300206069087e-18,-0.206249440569756,0.37,0.413,2.53055026039172e-14
"1706",2.80819533986575e-18,-0.203381686047426,0.063,0.156,2.5352387528308e-14
"4093",2.85472470924998e-18,0.127217280403405,0.559,0.376,2.57724546751088e-14
"6492",2.86197654714278e-18,0.134994455396568,0.337,0.177,2.5837924267605e-14
"7556",3.13138633623824e-18,-0.16482928071388,0.236,0.278,2.82701558435588e-14
"4703",3.15495637588305e-18,-0.203968779047666,0.763,0.75,2.84829461614722e-14
"2571",3.29670560221042e-18,0.145026116963695,0.348,0.181,2.97626581767556e-14
"7615",3.39138636436603e-18,0.202374987246498,0.956,0.86,3.06174360974965e-14
"3146",3.41516377340741e-18,-0.243624611936572,0.222,0.33,3.08320985463221e-14
"5699",3.48252187753005e-18,0.0886262631284953,0.315,0.176,3.14402075103413e-14
"8376",3.57096256620571e-18,0.243489046816762,0.475,0.279,3.22386500477052e-14
"6078",3.60440593759288e-18,0.0772127953249694,0.251,0.125,3.25405768045885e-14
"8159",3.60613472074108e-18,-0.267609062963809,0.698,0.726,3.25561842588504e-14
"2354",3.61500526640584e-18,-0.160529669972909,0.74,0.676,3.2636267545112e-14
"241",3.82913940343181e-18,-0.149200653401615,0.41,0.379,3.45694705341824e-14
"1339",3.84943257753269e-18,-0.175065790139628,0.396,0.379,3.47526773099652e-14
"6928",3.91676982793045e-18,-0.343776244478986,0.679,0.687,3.53605980065561e-14
"7875",3.93474582575623e-18,0.13079325486679,0.639,0.454,3.55228853149273e-14
"3821",3.94216505499992e-18,0.1465775633744,0.84,0.671,3.55898661165393e-14
"6788",4.0606595595392e-18,0.154966965725129,0.222,0.077,3.66596345035199e-14
"5755",4.06750149261251e-18,-0.199652615372582,0.106,0.23,3.67214034753057e-14
"5644",4.10345862557961e-18,-0.23411742759239,0.64,0.66,3.70460244717327e-14
"591",4.22719390938049e-18,0.0068966509990771,0.377,0.274,3.81631066138871e-14
"3188",4.27946941292792e-18,-0.263010380366083,0.288,0.383,3.86350498599132e-14
"6156",4.32751617805524e-18,0.118003740170804,0.359,0.198,3.90688160554827e-14
"2592",4.34683580481211e-18,0.111381444205369,0.478,0.303,3.92432336458437e-14
"7571",4.52073054556123e-18,-0.21431372985008,0.96,0.926,4.08131553653268e-14
"7417",4.53345272978498e-18,-0.232074879016797,0.095,0.181,4.09280112444988e-14
"8237",4.7203749710024e-18,-0.247201650980262,0.495,0.566,4.26155452382097e-14
"254",4.74149338033813e-18,-0.196077914733655,0.054,0.152,4.28062022376927e-14
"8044",5.14792845167284e-18,-0.250886932818602,0.148,0.257,4.64754980617024e-14
"7050",5.24029205368714e-18,-0.213816468807822,0.34,0.413,4.73093566606875e-14
"7691",5.36839169294724e-18,0.109918448367685,0.26,0.124,4.84658402039277e-14
"6279",5.43651768288681e-18,0.204276566323845,0.663,0.466,4.90808816411021e-14
"4857",5.48204570667147e-18,-0.203110159732495,0.319,0.369,4.949190863983e-14
"3922",5.51310357660938e-18,0.19378629580997,0.371,0.191,4.97722990896295e-14
"1878",5.57998344282203e-18,-0.18472408779014,0.137,0.221,5.03760905217973e-14
"3139",5.58755801215913e-18,-0.215195969120383,0.211,0.31,5.04444737337727e-14
"8278",5.59810078827097e-18,-0.115630523656348,0.939,0.867,5.05396539165103e-14
"1760",5.88308249819489e-18,-0.218620255562104,0.263,0.316,5.31124687937035e-14
"3242",6.06589208345497e-18,0.205112800867448,0.414,0.226,5.47628737294314e-14
"3414",6.12772529005186e-18,-0.144403637853177,0.027,0.114,5.53211039185882e-14
"3735",6.27416449453196e-18,-0.242124458308379,0.245,0.371,5.66431570566345e-14
"3989",6.32484414937528e-18,0.152818825646975,0.234,0.088,5.71006929805601e-14
"3022",6.32727744245139e-18,-0.222205537067727,0.22,0.329,5.71226607504511e-14
"7636",6.51071429740312e-18,-0.197698972141885,0.078,0.187,5.87787286769554e-14
"5813",6.66911708359915e-18,-0.245279749550014,0.164,0.264,6.02087890307331e-14
"5922",6.67843568146915e-18,0.182793288307062,0.47,0.278,6.02929173323035e-14
"4605",6.68747329392766e-18,-0.242420462254609,0.145,0.261,6.03745088975789e-14
"8556",6.73083749933017e-18,-0.197823167775128,0.136,0.244,6.07660009439528e-14
"6330",6.96471098252262e-18,0.152092471147323,0.95,0.836,6.28774107502142e-14
"8008",7.07687204631331e-18,-0.130361499989647,0.401,0.354,6.38900008341165e-14
"8582",7.15532399874232e-18,-0.195009632427483,0.068,0.162,6.45982650606456e-14
"7470",7.30186122877781e-18,-0.198805237060583,0.107,0.221,6.59212031734061e-14
"4383",7.32163727235305e-18,0.0911876766999563,0.586,0.409,6.60997412948034e-14
"5039",7.33063796437962e-18,0.157591740437961,0.354,0.184,6.61809995424192e-14
"3465",7.48109663780218e-18,-0.228791984178796,0.247,0.36,6.7539340446078e-14
"3868",7.79570637777428e-18,-0.157298606417415,0.044,0.129,7.03796371785462e-14
"4760",7.84770427604685e-18,0.0851921624634708,0.335,0.19,7.08490742041509e-14
"3479",7.92185588469312e-18,0.180645841529356,0.617,0.423,7.15185149270095e-14
"8549",7.96915061612337e-18,0.266197468322058,0.486,0.292,7.19454917623618e-14
"6241",8.0579219921439e-18,0.109093121851673,0.392,0.23,7.27469197450752e-14
"1593",8.15593450012539e-18,-0.0522808800220897,0.461,0.372,7.3631776667132e-14
"6747",8.1875641743301e-18,-0.174906891451323,0.073,0.185,7.39173293658522e-14
"5418",8.24860204233014e-18,0.164841723686384,0.447,0.264,7.44683792381565e-14
"522",8.31264291314889e-18,-0.244357301842562,0.164,0.284,7.50465402199081e-14
"8797",8.44172696975789e-18,-0.230939402207147,0.209,0.306,7.62119110829742e-14
"276",8.52925573463779e-18,-0.258744369024083,0.07,0.142,7.70021207723099e-14
"1656",8.82255721626416e-18,0.0783685183909771,0.412,0.256,7.96500465484328e-14
"1822",8.93538792786211e-18,0.14344932857086,0.57,0.383,8.06686822127392e-14
"5102",9.01591099491255e-18,0.174281612440266,0.316,0.147,8.13956444620705e-14
"3113",9.01620730417091e-18,0.0957281977909673,0.242,0.111,8.1398319542055e-14
"5957",9.23666633145909e-18,0.102310836001202,0.112,0.018,8.33886236404127e-14
"3876",9.61097411400405e-18,-0.240899095905027,0.396,0.458,8.67678743012286e-14
"1531",9.69479031286106e-18,0.0379558897814989,0.93,0.812,8.75245669445097e-14
"6366",1.01820688641282e-17,-0.24183459711708,0.11,0.202,9.1923717705349e-14
"6382",1.01952398430987e-17,-0.248895055060425,0.353,0.4,9.20426253034952e-14
"5873",1.03496974271676e-17,-0.234221839311492,0.168,0.287,9.34370683724687e-14
"2780",1.05398412130393e-17,-0.0698544211084169,0.447,0.362,9.51536864713191e-14
"81",1.06144314627091e-17,0.053676082832944,0.218,0.111,9.58270872453374e-14
"5969",1.06660029797911e-17,0.140193023631857,0.324,0.164,9.6292674901554e-14
"7993",1.07891180589383e-17,-0.193657974926798,0.164,0.251,9.74041578360952e-14
"4308",1.0809832531808e-17,0.202915193071458,0.322,0.153,9.7591168097163e-14
"7324",1.08881043589218e-17,-0.265965539201469,0.252,0.355,9.82978061523461e-14
"5233",1.12158297777785e-17,0.0852033507197114,0.362,0.212,1.01256511233784e-13
"2742",1.13953213191655e-17,-0.14234387872674,0.458,0.393,1.02876960869426e-13
"7014",1.14433045873544e-17,-0.216290045978682,0.348,0.389,1.03310153814636e-13
"316",1.15963950161243e-17,-0.0546352775160091,0.311,0.239,1.0469225420557e-13
"5906",1.17251316491945e-17,0.19288919649763,0.744,0.558,1.05854488528928e-13
"1592",1.17875588006927e-17,-0.233552915015015,0.096,0.202,1.06418080852654e-13
"1598",1.18691157433872e-17,0.183859437483206,0.49,0.302,1.07154376931299e-13
"7671",1.20204244778286e-17,0.0417077160946451,0.98,0.893,1.08520392185836e-13
"7304",1.20219929508724e-17,-0.127701730422984,0.035,0.139,1.08534552360476e-13
"4409",1.20611426395401e-17,0.171399767126747,0.577,0.385,1.08887995749768e-13
"2517",1.22488974153193e-17,-0.0982532503654907,0.285,0.258,1.10583045865503e-13
"8130",1.25611517989398e-17,-0.22228512833074,0.233,0.329,1.13402078440829e-13
"5479",1.26344317563572e-17,0.14916488200157,0.511,0.327,1.14063649896392e-13
"7132",1.27175378266484e-17,0.10786366483872,0.373,0.216,1.14813931498982e-13
"319",1.27237876985537e-17,-0.206290489359258,0.177,0.261,1.14870355342543e-13
"5928",1.27518539914029e-17,0.0609144006149894,0.247,0.131,1.15123737834385e-13
"2985",1.27765283415298e-17,-0.304539441433469,0.482,0.553,1.15346497867331e-13
"7216",1.27970425134162e-17,-0.19995816508276,0.253,0.336,1.15531699811122e-13
"8287",1.3398437677831e-17,-0.220956470818453,0.694,0.706,1.20961095355458e-13
"3863",1.40301551277358e-17,0.0665510162947968,0.607,0.444,1.26664240493199e-13
"8666",1.4448823085495e-17,-0.15451731538943,0.026,0.111,1.30443974815849e-13
"266",1.50530470119926e-17,-0.191103419459735,0.264,0.294,1.35898908424269e-13
"4501",1.52736546482497e-17,0.110501361491297,0.219,0.091,1.37890554164399e-13
"251",1.54641950018077e-17,-0.153266461796144,0.026,0.103,1.3961075247632e-13
"7544",1.54785714474733e-17,-0.0625278054836793,0.788,0.65,1.39740543027789e-13
"1368",1.5756119883292e-17,0.104791261493396,0.335,0.184,1.4224625030636e-13
"5814",1.58159043331217e-17,-0.198163310427889,0.384,0.382,1.42785984319423e-13
"1177",1.58433102716148e-17,0.152694169014285,0.352,0.187,1.43033405132138e-13
"521",1.59490177526865e-17,0.152409464010088,0.95,0.837,1.43987732271253e-13
"2560",1.59884441651324e-17,-0.237955163887789,0.467,0.525,1.44343673922816e-13
"1667",1.60673997518826e-17,-0.148716934724636,0.036,0.119,1.45056484959996e-13
"4218",1.61197709557071e-17,-0.194622691718063,0.162,0.244,1.45529292188124e-13
"5605",1.62184369550411e-17,0.0455584929470552,0.267,0.153,1.46420048830111e-13
"1123",1.62859040884372e-17,-0.178491278354502,0.237,0.233,1.47029142110411e-13
"7506",1.63683028752521e-17,-0.0960089125000621,0.362,0.317,1.47773038357776e-13
"5781",1.64415981897319e-17,-0.195752137156246,0.114,0.239,1.48434748456899e-13
"5749",1.67029646428516e-17,-0.253031049094851,0.627,0.615,1.50794364795664e-13
"569",1.67063383298083e-17,-0.301460567883304,0.841,0.857,1.5082482244151e-13
"1653",1.68152232317663e-17,0.216897051087526,0.862,0.712,1.51807835336386e-13
"8385",1.70780053250226e-17,-0.176826847776124,0.093,0.166,1.54180232074304e-13
"280",1.72205973705648e-17,-0.183720670146264,0.105,0.206,1.55467553061459e-13
"3129",1.73234347834187e-17,-0.256785776454981,1,1,1.56395969224704e-13
"4147",1.75323947873869e-17,0.161164375917368,0.358,0.188,1.58282460140529e-13
"8520",1.7561411981136e-17,-0.131332431153652,0.043,0.133,1.58544427365696e-13
"1110",1.76045841446352e-17,-0.21659013720833,0.207,0.296,1.58934185657766e-13
"6429",1.77517513466543e-17,0.00333894680665664,0.363,0.23,1.60262811157595e-13
"3286",1.78393943230421e-17,0.160752104371591,0.558,0.369,1.61054051948424e-13
"8601",1.82806298977111e-17,0.0251507911130873,0.814,0.669,1.65037526716536e-13
"4653",1.85350185870585e-17,0.185189879514289,0.41,0.226,1.67334147803964e-13
"4375",1.85688231101144e-17,-0.199392149017634,0.197,0.254,1.67639335038113e-13
"1261",1.8755139880593e-17,-0.221485465206711,0.113,0.209,1.69321402841994e-13
"1965",1.896890207333e-17,-0.224887254095329,0.233,0.287,1.71251247918023e-13
"18",1.89925801037397e-17,-0.0655140184897807,0.215,0.181,1.71465013176562e-13
"3839",1.94806655120956e-17,0.266791967150613,0.744,0.563,1.75871448243199e-13
"7194",1.9689103089783e-17,-0.305709014615382,0.61,0.631,1.77753222694561e-13
"2449",1.98053504593274e-17,0.142534145553235,0.204,0.069,1.78802703946808e-13
"7004",1.99063489387298e-17,-0.137352823848613,0.046,0.135,1.79714518218852e-13
"8034",2.02003393375625e-17,0.0488100741132011,0.121,0.042,1.82368663539514e-13
"3381",2.02321549962687e-17,0.0169409887991467,0.134,0.053,1.82655895306314e-13
"1186",2.1835048265762e-17,-0.1858026549736,0.055,0.145,1.97126815743299e-13
"3843",2.18640978109549e-17,-0.175845297347439,0.271,0.292,1.973890750373e-13
"7933",2.19133629754603e-17,-0.198655213186982,0.16,0.228,1.97833840942455e-13
"2470",2.20916853065158e-17,-0.20385810333366,0.192,0.288,1.99443734947224e-13
"1473",2.21173346579583e-17,-0.221388872599838,0.298,0.368,1.99675297292048e-13
"1711",2.26926847325614e-17,-0.153622842106587,0.034,0.122,2.04869557765565e-13
"609",2.27750955854905e-17,-0.156511078400887,0.069,0.169,2.05613562945808e-13
"463",2.32562639517914e-17,0.16105167511527,0.476,0.288,2.09957550956773e-13
"1834",2.32573450345195e-17,-0.139542497776469,0.42,0.395,2.09967310971642e-13
"2477",2.3489670726995e-17,-0.245081262979335,0.22,0.344,2.12064747323311e-13
"8502",2.36504351148742e-17,-0.207501258600144,0.089,0.185,2.13516128217085e-13
"1966",2.39562105247767e-17,0.162621311561367,0.871,0.718,2.16276668617684e-13
"3578",2.47027898339351e-17,-0.240200671798867,0.342,0.437,2.23016786620766e-13
"8032",2.57723315912383e-17,0.106767221437912,0.532,0.36,2.32672609605699e-13
"7307",2.58820926576835e-17,-0.208508025043977,0.327,0.333,2.33663532513567e-13
"7231",2.59032610546146e-17,-0.25383413960151,0.906,0.892,2.33854640801061e-13
"5221",2.64386308152728e-17,-0.221669330367424,0.07,0.167,2.38687959000283e-13
"3659",2.67869792812e-17,-0.282885064327972,0.608,0.639,2.41832848950673e-13
"2293",2.68242137521507e-17,0.179106020465277,0.987,0.94,2.42169001754416e-13
"467",2.72984356173008e-17,-0.220527986346795,0.119,0.225,2.46450276752992e-13
"6371",2.73109311097941e-17,0.0383556837307393,0.25,0.142,2.46563086059221e-13
"8310",2.76139274328754e-17,0.159506109408304,0.535,0.351,2.49298536863999e-13
"3515",2.78171900582893e-17,-0.220079850659282,0.311,0.341,2.51133591846236e-13
"3376",2.80319769992432e-17,0.158748035849965,0.702,0.514,2.53072688349167e-13
"3313",2.8289974479589e-17,-0.266558495417574,0.381,0.482,2.5540188960173e-13
"7921",3.01906954508256e-17,-0.084576326486979,0.588,0.507,2.72561598530054e-13
"1181",3.03534986247505e-17,-0.153337741571089,0.276,0.264,2.74031385584247e-13
"7809",3.06840947790529e-17,-0.190291770570183,0.178,0.265,2.77016007665289e-13
"3116",3.14721232019504e-17,-0.179777733143715,0.241,0.278,2.84130328267208e-13
"5541",3.27590133877795e-17,0.149378572635773,0.269,0.118,2.95748372864873e-13
"8689",3.33057805311007e-17,-0.171940605510577,0.285,0.298,3.00684586634777e-13
"7125",3.37323745251861e-17,-0.235683354225501,0.319,0.393,3.0453587721338e-13
"3477",3.42361597653497e-17,-0.178624425148889,0.088,0.184,3.09084050361577e-13
"6846",3.51364994218033e-17,-0.22858558568383,0.3,0.374,3.1721231678004e-13
"6450",3.73333204293431e-17,-0.201732605124095,0.223,0.288,3.3704521683611e-13
"1991",3.73564182124725e-17,0.140535391281417,0.444,0.268,3.37253743622202e-13
"210",3.79984314843552e-17,-0.223644972693705,0.534,0.59,3.43049839440759e-13
"677",3.84940637560486e-17,-0.210915068747844,0.827,0.813,3.47524407589607e-13
"133",3.90353057967505e-17,-0.149495442778267,0.327,0.327,3.52410740733064e-13
"646",3.97639031652571e-17,0.227140958349632,0.922,0.808,3.58988517775941e-13
"5168",4.10654112596731e-17,-0.260164929750482,0.933,0.895,3.70738532852329e-13
"7322",4.12792897606669e-17,-0.256422775646807,0.507,0.538,3.726694279593e-13
"2801",4.14810395305951e-17,-0.0922292363547351,0.292,0.26,3.74490824882213e-13
"883",4.14903055809858e-17,-0.230952535359328,0.175,0.296,3.7457447878514e-13
"580",4.30908139231853e-17,-0.309038315338688,0.582,0.687,3.89023868098517e-13
"5545",4.33056957916742e-17,-0.051200770099451,0.878,0.781,3.90963821607235e-13
"884",4.33169475175419e-17,-0.0569924893333921,0.226,0.167,3.91065402188369e-13
"5281",4.35998487892616e-17,-0.00479584958128076,0.331,0.228,3.93619434869454e-13
"2524",4.40582077969053e-17,0.17070127563628,0.404,0.226,3.97757499990461e-13
"6520",4.41262022136575e-17,0.174108041743313,0.297,0.136,3.983713535849e-13
"4323",4.4867292564549e-17,-0.1985323081401,0.103,0.197,4.05061917272749e-13
"822",4.51679086301021e-17,0.152532678944753,0.484,0.301,4.07775879112561e-13
"6898",4.58589404256449e-17,0.125236653339894,0.37,0.206,4.14014514162722e-13
"1311",4.60350046945721e-17,0.0946368994287723,0.153,0.048,4.15604022382597e-13
"5003",4.65107209257521e-17,0.113781377825927,0.986,0.91,4.1989878851769e-13
"1610",4.65360917290938e-17,0.0120311958249925,0.43,0.313,4.20127836130259e-13
"678",4.65622724259653e-17,-0.202739831421145,0.196,0.256,4.20364195461614e-13
"3836",4.74323072658355e-17,-0.160403413148076,0.326,0.343,4.28218869995963e-13
"6787",4.78301774773806e-17,0.199363048254126,0.492,0.302,4.31810842265792e-13
"4491",4.78730063560477e-17,-0.210296839714081,0.299,0.334,4.32197501382399e-13
"6559",4.8394230698726e-17,-0.202999884333237,0.307,0.367,4.36903114748099e-13
"1437",4.94683381913587e-17,-0.196743060024845,0.999,0.972,4.46600157191586e-13
"1347",5.02531852257783e-17,-0.188559008376741,0.076,0.18,4.53685756218327e-13
"738",5.21576334712747e-17,0.107937210645716,0.135,0.029,4.70879114978668e-13
"6305",5.23261970129364e-17,-0.221246551321242,0.39,0.475,4.7240090663279e-13
"6451",5.29694358122159e-17,0.0888079912575968,0.691,0.524,4.78208066512685e-13
"8305",5.41537237231091e-17,-0.271078250579497,0.858,0.844,4.88899817772229e-13
"123",5.55845361470589e-17,-0.183637485364041,0.475,0.503,5.01817192335648e-13
"8863",5.59873854007823e-17,-0.0368870079530979,0.971,0.886,5.05454115398263e-13
"3295",5.61364321250807e-17,-0.161024428771103,0.049,0.146,5.06799709225228e-13
"1889",5.68452023108994e-17,0.11548550056331,0.23,0.097,5.131984864628e-13
"2680",5.79593445212795e-17,0.173973920018005,0.537,0.347,5.23256962338111e-13
"1623",5.8949873487981e-17,0.0945476761065072,0.116,0.024,5.32199457849493e-13
"2562",5.92963367638711e-17,-0.13520464842517,0.33,0.288,5.35327328304229e-13
"4882",6.04714522763994e-17,-0.0304683826480296,0.173,0.107,5.45936271151334e-13
"1327",6.06428681060167e-17,-0.0634657053157855,0.322,0.253,5.47483813261118e-13
"1231",6.16979669151293e-17,0.0591455072727571,0.302,0.177,5.57009245309788e-13
"1380",6.39046998290074e-17,0.0304736538630095,0.594,0.437,5.76931630056279e-13
"6290",6.44431678928745e-17,0.015754928752109,0.279,0.176,5.81792919736871e-13
"1522",6.47257403497048e-17,-0.237614930494195,0.351,0.462,5.84343983877135e-13
"7188",6.48523649666366e-17,0.0385213867583849,0.281,0.176,5.85487150918795e-13
"2245",6.82107543224666e-17,0.0451367252356995,0.267,0.152,6.15806690023229e-13
"5032",6.88860674288501e-17,0.14291213345316,0.26,0.114,6.21903416747659e-13
"1171",7.00139578746511e-17,0.180160499944873,0.578,0.388,6.3208601169235e-13
"4448",7.10334412158066e-17,-0.226624751003755,0.181,0.272,6.41289907296302e-13
"4631",7.11570231251478e-17,-0.0414354024909623,0.418,0.333,6.42405604773834e-13
"2825",7.12007579179067e-17,-0.195832937007371,0.122,0.211,6.42800442482862e-13
